Index,Height(Inches),Weight(Pounds),Height(cm),Weight(kg),BMI
15726,68.21886,131.5544,173.27590440000003,59.672072079928,19.874434038512682
15727,70.3612,110.3731,178.717448,50.064396013247,15.674549674593056
15728,65.26249,108.1267,165.7667246,49.045446113279,17.84859259450233
15729,69.42921,124.1743,176.3501934,56.32451503009101,18.111131356655136
15730,65.74235,129.9598,166.985569,58.94877368672601,21.140579765737716
15731,63.94659,130.0202,162.4243386,58.976170665874,22.35498363932996
15732,66.16987,127.7085,168.07146980000002,57.927601184145004,20.50678359592947
15733,64.40661,114.9881,163.59278940000002,52.157724800797006,19.489034455340885
15734,67.26361,111.7895,170.8495694,50.706864246115,17.37156625730338
15735,67.44707,130.3438,171.3155578,59.122953156806,20.144779097622553
15736,65.40338,102.6185,166.1245852,46.546968620845,16.866446132997325
15737,70.44362,129.8482,178.92679479999998,58.898152778234,18.397165263071948
15738,70.22944,138.4534,178.3827776,62.801405840558,19.736199279946003
15739,68.02875,132.7304,172.793025,60.205496707048006,20.16432684867706
15740,66.88354,116.153,169.88419159999998,52.68611455261001,18.25535303078506
15741,68.52738,108.5851,174.05954519999997,49.253372855687005,16.256995569073673
15742,68.12687,127.3693,173.0422498,57.773742652241,19.294174263427312
15743,69.64371,137.753,176.89502339999999,62.483709744609996,19.968046355524503
15744,66.28769,122.0997,168.3707326,55.383492299289,19.53651676212604
15745,67.5751,129.523,171.64075400000002,58.75064453951,19.942142174219633
15746,68.65998,123.6958,174.3963492,56.10747108104601,18.447856676612172
15747,65.92461,120.7062,167.4485094,54.751411331694,19.52687502666814
15748,70.10254,139.5667,178.06045160000002,63.306390226079,19.96699041450528
15749,66.8777,132.8097,169.869358,60.241466581989,20.876872812785116
15750,70.26733,136.3759,178.4790182,61.859067691883006,19.419097118605944
15751,65.16569,137.0949,165.52085259999998,62.185200605913,22.697687387701496
15752,67.89454,133.6111,172.45213160000003,60.604975507307,20.378449915108007
15753,67.6881,131.3197,171.92777400000003,59.565613950689006,20.1513219636416
15754,63.98477,117.5309,162.5213158,53.31111947923301,20.183530849209532
15755,73.2731,120.6557,186.113674,54.728504917009,15.799997537511723
15756,67.38426,148.594,171.1560204,67.40110462778,23.008200545967558
15757,69.40435,143.1126,176.287049,64.914783410862,20.88828559300659
15758,67.50653,114.2218,171.4665862,51.810136967666004,17.62202194057998
15759,68.20742,126.5535,173.2468468,57.403701996795,19.12534258910775
15760,71.0084,138.5358,180.361336,62.838781851846,19.31705295124046
15761,66.08852,127.8555,167.8648408,57.994279262535,20.580961946797167
15762,67.10118,116.9214,170.4369972,53.034654929718,18.25710861532133
15763,68.0587,108.7064,172.869098,49.308393610168004,16.500082750282033
15764,68.40527,141.2409,173.7493858,64.06579457193301,21.221675073511573
15765,68.86958,126.5546,174.9287332,57.404200948402,18.759504968697176
15766,69.42117,140.9856,176.3297718,63.949992439872005,20.56786468992433
15767,66.8765,114.5692,169.86631,51.967714957004,18.01022405547985
15768,67.38679,145.2286,171.1624466,65.874584865782,22.485415648045276
15769,69.73443,145.9757,177.1254522,66.213463725409,21.104951723001054
15770,67.22426,117.1126,170.7496204,53.121381790862,18.22006280395668
15771,67.8476,128.6058,172.332904,58.334609617746,19.642188884969354
15772,70.25478,132.2171,178.4471412,59.972667743527,18.833636252027148
15773,65.66468,132.7203,166.7882872,60.20091542411101,21.64073453696317
15774,65.68942,120.1367,166.8511268,54.493090476979006,19.57416076728159
15775,70.35956,140.5765,178.7132824,63.76442780130501,19.96479263841831
15776,67.89833,117.8036,172.46175820000002,53.434814118532,17.965474176895853
15777,71.29145,133.9801,181.080283,60.772351091837,18.533767432202623
15778,68.07826,129.8407,172.9187804,58.894750835459,19.696645166336506
15779,67.88304,109.2468,172.4229216,49.553514926916,16.66803738687766
15780,65.7471,129.3293,166.997634,58.662783697441,21.03497650043482
15781,70.82378,136.3718,179.8924012,61.857207963166005,19.114576305644995
15782,68.98715,130.8191,175.227361,59.338545610267,19.32560313940944
15783,68.20438,123.5732,173.2391252,56.051860656484,18.67661084257043
15784,69.0132,142.563,175.293528,64.66548904431,21.044606166916953
15785,65.20002,100.3488,165.6080508,45.517450018656,16.596443540818875
15786,65.63714,135.9242,166.71833560000002,61.65418001835401,22.181749386790887
15787,69.41814,121.004,176.32207559999998,54.88649113948001,17.654364474728762
15788,69.3546,135.1652,176.160684,61.309903409524004,19.756620427676616
15789,69.87385,128.9834,177.479579,58.505886096657996,18.573886253474114
15790,69.48099,123.9738,176.4817146,56.233569759906004,18.054947288387954
15791,63.8773,111.8653,162.248342,50.741246547761,19.27527563999888
15792,67.05966,116.0247,170.33153639999998,52.627918651539,18.139531542859096
15793,66.56715,130.2285,169.080561,59.070653956545,20.66257384094451
15794,67.36107,116.0479,171.0971178,52.638441994523,17.981157245689467
15795,67.11625,111.0254,170.47527499999998,50.360274316198,17.32867225095132
15796,69.29711,135.6468,176.0146594,61.52835349491601,19.859925468269804
15797,69.78731,133.3097,177.25976740000002,60.468262766989,19.24452257686164
15798,69.29322,129.2499,176.00477880000003,58.626768463263,18.925485825449528
15799,70.9491,131.2845,180.210714,59.549647499265006,18.3365649167798
15800,66.63025,129.8742,169.240835,58.909946179854,20.567348511170337
15801,65.36933,132.5488,166.0380982,60.123124332656005,21.808512283034293
15802,68.85029,120.5336,174.8797366,54.673121288632004,17.87701018237546
15803,67.71967,123.9878,172.00796179999998,56.239920053086,19.008488972113568
15804,69.43243,137.2161,176.3583722,62.24017600115701,20.01145418159276
15805,70.39465,137.8235,178.802411,62.515688006695,19.554300005006393
15806,68.07996,128.6478,172.92309840000001,58.353660497286,19.514709347004572
15807,68.71273,115.1458,174.5303342,52.229256317546,17.146362512714443
15808,67.11097,134.6806,170.46186379999997,61.090092547022,21.024046953120195
15809,65.95239,131.6371,167.5190706,59.709584168927,21.277251985344442
15810,66.32713,150.0352,168.4709102,68.054821951424,23.977784773822005
15811,68.22637,120.5216,173.29497980000002,54.667678180192006,18.203657914104948
15812,70.70513,143.6464,179.5910302,65.156911017968,20.201852854082208
15813,67.97221,112.9209,172.64941340000001,51.220058653533,17.183429967028626
15814,69.24506,145.094,175.88245239999998,65.81353133278,21.275029411325537
15815,69.11257,129.4851,175.54592780000002,58.733453388686996,19.059171510046095
15816,64.77694,114.4425,164.53342759999998,51.910244803725,19.17541565645656
15817,67.58057,117.4571,171.6546478,53.277644362327,18.081476046178818
15818,69.07466,130.3215,175.44963639999997,59.112838046955,19.20334416930069
15819,70.55491,145.2355,179.2094714,65.877714653135,20.512406152463736
15820,66.22396,109.8105,168.20885840000003,49.80920494588501,17.604021198683057
15821,64.38465,109.9922,163.53701099999998,49.891622679514,18.655011349843154
15822,69.10443,130.7489,175.52525219999998,59.306703425893,19.249726921111943
15823,66.15927,144.2465,168.0445458,65.429111799205,23.16979452566926
15824,66.80091,112.0282,169.6743114,50.815136744834,17.65065831749963
15825,68.97519,128.6123,175.19698259999998,58.337557968151,19.006187145947848
15826,68.97731,133.5575,175.2023674,60.580662956275006,19.735770271068724
15827,71.23152,142.6203,180.9280608,64.691479887111,19.76219723291264
15828,68.61435,140.4561,174.280449,63.709815279957,20.97533982373618
15829,62.37781,124.7478,158.43963739999998,56.584650254286004,22.540884633406314
15830,66.18523,121.0028,168.1104842,54.885946828636,19.420998847643904
15831,68.24677,133.8376,173.3467958,60.70771417911201,20.20283160403707
15832,68.39773,128.4398,173.73023419999998,58.259313284326,19.302543994364818
15833,69.75441,131.3891,177.1762014,59.59709326116701,18.98516192962554
15834,67.40124,110.1077,171.1991496,49.944012598249,17.04041727672267
15835,66.15482,121.3213,168.0332428,55.030415998481,19.490024200913933
15836,67.53005,146.2208,171.526327,66.324639215296,22.54308354016773
15837,67.82452,132.4239,172.2742808,60.066470645643,20.239101275683808
15838,68.04693,132.7561,172.83920220000002,60.217154030957005,20.157455983258473
15839,66.67182,107.1052,169.3464228,48.582101507324,16.940422696190048
15840,66.66155,127.8097,169.32033700000002,57.973504731989,20.221404078292156
15841,63.09378,126.804,160.2582012,57.51732688548,22.395366112273184
15842,67.74892,141.0813,172.0822568,63.993401229681005,21.61041003867481
15843,70.21034,142.8787,178.3342636,64.80868815551901,20.378097935744865
15844,64.37686,105.2929,163.51722439999998,47.760056055173,17.86231790857976
15845,71.11437,137.9506,180.6304998,62.573339596922004,19.178170135639785
15846,67.62251,131.9704,171.7611754,59.860766505848005,20.290477466310413
15847,67.05012,124.1539,170.30730480000003,56.315261745743,19.41599068024643
15848,67.02249,121.239,170.23712460000002,54.99308534643001,18.97577559190299
15849,66.0373,107.355,167.734742,48.695408881350005,17.30780393446641
15850,68.17467,119.334,173.16366180000003,54.128991881580006,18.05162972280187
15851,68.12509,125.4845,173.0377286,56.918811753265004,19.009654069025693
15852,67.9441,129.4576,172.57801400000002,58.72097959851201,19.716161104458813
15853,65.23296,134.0644,165.6917184,60.81058892862801,22.150197620930495
15854,66.99444,134.4277,170.1658776,60.975379036648995,21.057633027133505
15855,69.08538,127.8524,175.4768652,57.992873126188,18.833667145162824
15856,68.18635,121.5633,173.193329,55.140185352021,18.382556168138475
15857,72.32435,131.5309,183.703849,59.661412659233,17.67897251755225
15858,68.13306,110.3872,173.0579724,50.070791665664004,16.718651148845176
15859,66.18912,112.8697,168.1203648,51.196834724189,18.1135036893259
15860,69.37225,124.8294,176.205515,56.621663391678005,18.236589792747903
15861,66.07944,134.7904,167.84177760000003,61.13989698924801,21.703239439724907
15862,66.44596,118.9311,168.7727384,53.946239515707006,18.938979859536413
15863,67.61141,113.2781,171.73298140000003,51.382081848097,17.42225144396277
15864,68.53111,131.2487,174.0690194,59.53340889241901,19.647974485296224
15865,68.06372,123.56,172.8818488,56.045873237200006,18.75188123280564
15866,68.76919,136.6776,174.6737426,61.99591650991201,20.31925747192633
15867,71.16472,129.4277,180.7583888,58.707417186648996,17.96784742181273
15868,70.48029,119.135,179.0199366,54.03872699995001,16.861737023645553
15869,70.28214,134.233,178.5166356,60.88706460221,19.10590659762583
15870,70.8243,149.1779,179.893722,67.665957212623,20.90923842873848
15871,66.79418,137.4535,169.6572172,62.347858829795,21.660918332854227
15872,64.55907,112.1905,163.98003780000002,50.888754786485,18.925173067252526
15873,68.29073,127.4853,173.4584542,57.826359367161004,19.219182346051365
15874,67.16584,110.988,170.6012336,50.34330996156,17.297264708649756
15875,68.85305,131.1517,174.88674699999999,59.489410432529006,19.450280351396252
15876,68.67427,126.2711,174.43264580000002,57.275607511507005,18.82409768556796
15877,70.50813,129.325,179.0906502,58.66083325025,18.28952393702102
15878,69.12074,131.7384,175.5666796,59.75553307600801,19.386255571928203
15879,69.05772,142.9574,175.40660880000001,64.844385875038,21.075625701082107
15880,68.48742,130.3869,173.9580468,59.142502987953,19.543874040314023
15881,66.55005,113.3649,169.037127,51.421453665813004,17.99617237549555
15882,66.25859,125.5129,168.2968186,56.931693776573006,20.100288549823468
15883,67.67373,137.0173,171.89127420000003,62.150001838001,21.034562520264387
15884,66.59621,115.5486,169.1543734,52.411963324182,18.317405808087276
15885,68.5454,122.0308,174.10531600000002,55.352239784996,18.26043568937076
15886,68.01326,136.465,172.7536804,61.89948277205001,20.741129501578044
15887,71.39722,145.4316,181.3489388,65.966664116892,20.05831676867919
15888,65.66147,113.4022,166.7801338,51.438372661214,18.49262592382791
15889,69.0446,121.1875,175.373284,54.969725339375,17.872968826253754
15890,66.10215,121.1734,167.899461,54.963329686958005,19.497298045710306
15891,68.29647,140.8319,173.4730338,63.880275292602995,21.227694633778064
15892,68.92003,137.5018,175.0568762,62.369767341266005,20.352406822148623
15893,69.63445,137.2601,176.87150300000002,62.260134065437,19.90188987767153
15894,68.19362,122.2916,173.21179479999998,55.470536675092006,18.48874548524438
15895,67.68318,110.2839,171.9152772,50.023935573843005,16.925788612625446
15896,68.81011,135.7101,174.77767939999998,61.55706589193701,20.151434794499043
15897,67.44676,125.4474,171.3147704,56.901983476338,19.388213261558885
15898,67.81835,114.9293,172.25860899999998,52.131053569441,17.5684978665807
15899,69.42357,138.1367,176.3358678,62.657753136979,20.15085594917821
15900,69.66435,135.0944,176.947449,61.27778906972801,19.5710657295886
15901,70.1609,118.3303,178.208686,53.673721219811,16.90067187888748
15902,67.91643,134.0842,172.50773220000002,60.81957005755401,20.437426768832225
15903,69.72084,129.8715,177.0909336,58.908721480455,18.78395080654738
15904,66.27692,123.4119,168.34337680000002,55.978696207203,19.752892957647884
15905,68.83848,108.7075,174.84973920000002,49.308892561775004,16.128547998243082
15906,66.70584,128.4442,169.43283359999998,58.261309090754004,20.294814709231556
15907,69.88419,146.8151,177.50584260000002,66.594209160787,21.135433553581997
15908,69.77301,136.3172,177.2234454,61.83244181976401,19.686750925579233
15909,67.31753,118.5609,170.98652620000001,53.77831962033301,18.39430780625672
15910,70.62492,136.7641,179.3872968,62.03515224991701,19.27766732740764
15911,66.38894,118.7559,168.62790760000001,53.866770132483,18.943579006857394
15912,67.15444,127.4159,170.57227759999998,57.794880056683,19.864263603234672
15913,68.86083,121.9486,174.90650820000002,55.314954492182004,18.0813403051751
15914,65.47601,119.0022,166.3090654,53.97848993321401,19.5159135165979
15915,67.33502,125.7401,171.0309508,57.034749963037,19.498002503705898
15916,68.45368,113.8913,173.8723472,51.660224689381,17.08815823330654
15917,67.32573,130.848,171.00735419999998,59.35165442976001,20.29566351485435
15918,65.63352,96.94675,166.7091408,43.9743060962975,15.822684509310577
15919,69.09134,128.7349,175.4920036,58.39316839271301,18.960394787216476
15920,66.68162,123.8286,169.3713148,56.167708147782,19.579742935846284
15921,67.27892,119.8219,170.8884568,54.350299598903,18.611290439398825
15922,66.83412,141.3197,169.7586648,64.10153765068901,22.24357281639121
15923,64.8425,104.1389,164.69995,47.236610460193006,17.41372941717771
15924,68.13785,139.2758,173.070139,63.17444020564601,21.090997360193914
15925,67.83599,145.5619,172.3034146,66.02576720270301,22.239534263624215
15926,68.43267,128.1718,173.81898180000002,58.137750529166,19.242603042454288
15927,68.44093,118.326,173.8399622,53.67177077262,17.76015232385349
15928,68.90259,135.902,175.0125786,61.64411026774,20.12579577064276
15929,67.65946,115.9803,171.85502839999998,52.607779150311,17.81252473817488
15930,64.72884,126.7694,164.4112536,57.50163258947801,21.272429541921216
15931,65.16943,107.2528,165.5303522,48.649051741136,17.75493559590066
15932,68.30429,134.5369,173.4928966,61.024911323453004,20.274201618867693
15933,67.49387,137.5206,171.4344298,62.378294877822,21.22449689296635
15934,67.59123,124.1155,171.6817242,56.297843798735,19.10045132001789
15935,65.05233,128.8537,165.2329182,58.447055166269,21.407674272957383
15936,71.06411,129.7451,180.5028394,58.85138740488701,18.06294791964311
15937,66.51821,107.858,168.95625339999998,48.923565843460004,17.138371892255996
15938,68.41937,122.5515,173.78519980000002,55.588425332055,18.405973684150744
15939,69.47786,129.6483,176.47376440000002,58.80747966347101,18.88305540573096
15940,66.99148,126.63,170.15835919999998,57.4384018131,19.83790331189988
15941,67.36273,126.6374,171.1013342,57.441758396638,19.620990787370168
15942,67.06229,126.849,170.3382166,57.53773854213001,19.830268587584786
15943,65.89625,136.3139,167.376475,61.830944964943,22.07074786341931
15944,70.22917,145.3402,178.38209179999998,65.925205774274,20.718055364230324
15945,65.93523,118.384,167.4754842,53.69807913008,19.145039484622043
15946,69.97458,126.3133,177.73543320000002,57.294749109521,18.137055748590956
15947,66.95063,125.1891,170.0546002,56.784820567167,19.63611145413706
15948,70.3091,140.2088,178.585114,63.597641886856,19.941163860809862
15949,70.12037,133.0408,178.10573979999998,60.346291778696,19.02368985329507
15950,65.7668,126.4413,167.047672,57.352808932881004,20.552934475577246
15951,69.57565,134.8488,176.722151,61.16638678365601,19.585327978256768
15952,65.92296,108.4948,167.44431840000001,49.212413464676004,17.55229187881158
15953,70.79414,130.4189,179.8171156,59.15701794379301,18.29549733001652
15954,69.44383,131.4925,176.3873282,59.64399471222501,19.170434631168035
15955,66.62863,130.4575,169.2367202,59.174526609275006,20.660726658859325
15956,67.80396,139.6093,172.2220584,63.325713261040995,21.35022906372852
15957,68.95013,138.8719,175.13333020000002,62.99123424740301,20.53726022627409
15958,71.30744,146.9161,181.1208976,66.64002199015701,20.314119743986627
15959,67.58884,134.6915,171.6756536,61.095036703855,20.729484921395127
15960,69.10194,123.2658,175.5189276,55.912426361946004,18.14932283021367
15961,71.06352,147.8189,180.5013408,67.04952518179302,20.579501099890624
15962,69.84568,115.9428,177.4080272,52.590769436436005,16.709482193552056
15963,66.83921,104.2683,169.7715934,47.295305312871,16.409221744382773
15964,69.76971,137.6183,177.21506340000002,62.42261085237101,19.87653420376427
15965,67.58215,139.1822,171.658661,63.131983959814,21.424860181800536
15966,69.18909,134.7638,175.74028859999999,61.127831432206,19.79230243431172
15967,74.25069,150.0567,188.59675260000003,68.06457418737901,19.136068238786816
15968,69.13383,135.5109,175.59992820000002,61.466710291833,19.93385533924406
15969,66.30129,117.319,168.40527659999998,53.21500325603,18.763882426949337
15970,68.25075,124.1859,173.35690499999998,56.32977670158301,18.743717932390137
15971,70.71204,156.4888,179.6085816,70.982125670456,22.00365538181024
15972,65.20837,110.58,165.6292598,50.1582442746,18.283873343603826
15973,63.79465,122.6602,162.038411,55.637730822674,21.190122024803802
15974,71.69954,145.9436,182.1168316,66.19890341033201,19.959544380484253
15975,68.00717,141.6695,172.73821180000002,64.260204261715,21.536010923567353
15976,67.55854,132.8552,171.5986916,60.262105034824,20.465216992177815
15977,65.6403,143.5714,166.726362,65.122891590218,23.42745584960307
15978,64.35459,107.3014,163.46065860000002,48.671096330318,18.215648620366046
15979,69.7329,136.9779,177.121566,62.132130298623004,19.804932096342817
15980,73.36407,140.0662,186.3447378,63.532959614894004,18.296365210430015
15981,65.08527,120.9151,165.31658579999998,54.846166777787,20.068431253188734
15982,67.59317,122.3761,171.6866518,55.508865230357,18.83168958323201
15983,68.82592,123.6124,174.81783679999998,56.069641477388,18.3466296894844
15984,66.47578,117.2748,168.8484812,53.194954473276,18.658474122765906
15985,68.44873,125.3048,173.8597742,56.837301204376004,18.803349816637986
15986,66.23119,133.229,168.2272226,60.431657862730006,21.353642078798657
15987,66.32448,116.0772,168.4641792,52.651732250964,18.552289963150745
15988,67.293,137.0363,170.92422000000002,62.15862009303101,21.276204268976798
15989,65.65561,124.1935,166.7652494,56.333224003595,20.25599086302355
15990,66.92149,109.5993,169.98058460000001,49.713406237341005,17.205800534167647
15991,65.07498,105.2216,165.29044919999998,47.727714919192,17.469284677672707
15992,67.96785,131.2363,172.638339,59.527784347031,19.973088226801053
15993,66.14877,120.1462,168.0178758,54.497399604494,19.304777501183867
15994,69.45894,120.3336,176.4257076,54.582402814632005,17.535934484662832
15995,65.77765,123.8685,167.07523099999997,56.185806483345004,20.12808596216279
15996,65.23996,116.0991,165.7094984,52.661665923867005,19.177844293648715
15997,68.39398,117.3044,173.7207092,53.208380807428,17.630996357658308
15998,66.57914,113.7488,169.1110156,51.595587776656004,18.041339075275282
15999,67.67032,113.9851,171.8826128,51.702771653687,17.500478828563907
16000,68.46821,114.5627,173.9092534,51.96476660659901,17.18159982663858
16001,67.94276,147.1207,172.5746104,66.732826989059,22.407103487084843
16002,68.41071,114.7406,173.76320339999998,52.045460689222004,17.23722014861052
16003,67.81453,120.7329,172.24890620000002,54.763522247973,18.457735894313878
16004,66.13517,135.6964,167.9833318,61.55085167646801,21.812311184981873
16005,68.84075,128.7526,174.855505,58.401196977662,19.10130893833079
16006,69.82133,130.4452,177.3461782,59.168947423124,18.812658664352444
16007,70.69125,131.4881,179.55577499999998,59.641998905797,18.499220752483488
16008,69.67354,127.5423,176.9707916,57.852214132251,18.472122414601643
16009,67.11306,112.9442,170.4671724,51.230627355754,17.629831412596516
16010,67.76652,113.787,172.1269608,51.612915005190004,17.420498830757317
16011,67.98509,117.4293,172.6821286,53.265034494441004,17.862713216402806
16012,66.10635,119.1248,167.910129,54.034100357776,19.165234366971305
16013,70.25508,130.6601,178.4479032,59.266424423437,18.61169077273847
16014,69.69406,127.8872,177.0229124,58.008658140664004,18.511169452767938
16015,70.62853,154.1866,179.3964662,69.937865316242,21.731244819926776
16016,66.46828,115.0219,168.8294312,52.17305622290301,18.304166736812462
16017,65.83352,118.1788,167.21714079999998,53.605001975756004,19.17095420665304
16018,69.43541,133.457,176.36594140000003,60.53507692309,19.461560329609313
16019,67.18957,126.4289,170.6615078,57.347184387493,19.68978360979045
16020,67.85753,132.5879,172.3581262,60.140859794323,20.24445569991725
16021,70.80011,130.9031,179.8322794,59.376647369347,18.360325399352888
16022,68.23846,111.4887,173.32568840000002,50.570423661219,16.833356631322683
16023,69.24097,145.3706,175.8720638,65.938994982322,21.318105329795223
16024,69.30102,127.2747,176.0245908,57.730832814039,18.6320712287046
16025,69.52276,130.5737,176.58781040000002,59.227234042669004,18.99328163688376
16026,69.22084,141.1106,175.8209336,64.00669148612201,20.705428154290065
16027,67.85295,129.5885,172.346493,58.78035483974501,19.78915737602705
16028,65.77801,128.725,167.0761454,58.38867782825,20.91701687550923
16029,66.55636,124.4,169.0531544,56.426890828000005,19.744200990295198
16030,65.75154,134.4078,167.0089116,60.96635254848601,21.858025167507765
16031,65.79782,128.8091,167.1264628,58.426824946567,20.91808114248532
16032,68.06347,118.8537,172.88121379999998,53.911131466269005,18.037769819940515
16033,68.3986,102.3968,173.73244400000002,46.446407192416004,15.38828662385183
16034,68.21292,123.15,173.2608168,55.8599003655,18.607989050358675
16035,66.66365,130.5961,169.325671,59.237394511757,20.660952428030708
16036,65.77131,112.8459,167.0591274,51.186039225783006,18.340497324420518
16037,64.85413,117.4122,164.7294902,53.257278064914004,19.626201684315408
16038,69.30353,158.2312,176.0309662,71.77246501594401,23.162195172065417
16039,67.96803,111.7532,172.6387962,50.690398843084004,17.00783015762359
16040,68.60519,137.1098,174.2571826,62.191959132226,20.481080369742216
16041,66.8475,123.4111,169.79264999999998,55.978333333307006,19.417002691722605
16042,67.11017,116.3094,170.4598318,52.757056399278,18.156680221658476
16043,69.15094,129.7406,175.6433876,58.849346239222,19.075592367001267
16044,66.13712,106.6076,167.9882848,48.356393944012005,17.135465828580774
16045,66.42691,138.0277,168.72435140000002,62.60831156864901,21.992594013566332
16046,70.39729,118.1795,178.8091166,53.605319490415006,16.765965711324824
16047,68.66476,137.9495,174.4084904,62.572840645315004,20.57077363613038
16048,70.14358,133.6875,178.16469320000002,60.639629964375004,19.103513684828574
16049,66.8426,130.6206,169.78020400000003,59.248507524822,20.554329427531734
16050,70.37678,133.2398,178.7570212,60.436556660326005,18.91356928531414
16051,68.74193,116.7499,174.60450219999998,52.956863838263004,17.370462505070325
16052,65.41171,110.589,166.14574340000001,50.162326605930005,18.171853754364964
16053,71.92922,135.987,182.70021880000002,61.682665619190004,18.4792779828933
16054,69.84558,130.0924,177.4077732,59.008920034988,18.748752538688088
16055,68.54234,139.991,174.0975436,63.49884946867001,20.949833189537685
16056,68.97866,124.9344,175.20579640000003,56.669290590528,18.46081354810573
16057,67.76261,112.8224,172.11702939999998,51.175379805088006,17.27481442723959
16058,66.49068,124.7065,168.88632719999998,56.565916889405,19.831969636927244
16059,64.95423,93.85997,164.9837442,42.5741662404289,15.640975681912462
16060,67.37242,132.68,171.1259468,60.18263565160001,20.551308349858147
16061,71.21076,136.9751,180.8753304,62.130860239987,18.991037522057443
16062,69.7826,130.0858,177.247804,59.005926325346,18.781657053911605
16063,69.90597,139.7374,177.5611638,63.383818443638006,20.103998036017046
16064,70.10361,151.6632,178.06316940000002,68.793270329784,21.696903487739437
16065,68.52806,128.6134,174.0612724,58.33805691975801,19.255183068523017
16066,67.44755,124.6756,171.31677700000003,56.551900885172,19.26847823382877
16067,68.69408,121.506,174.4829632,55.114194509220006,18.10328582315693
16068,68.10934,131.7102,172.9977236,59.742741771173996,19.962014780909204
16069,67.69214,116.534,171.93803559999998,52.858933245580005,17.880286492159655
16070,67.63227,116.31,171.7859658,52.7573285547,17.877526666261254
16071,64.61927,121.4863,164.13294580000002,55.105258739531,20.455095791332372
16072,67.29108,124.9753,170.9193432,56.687842518461004,19.404725249741073
16073,69.87057,140.744,177.47124780000001,63.84040452328,20.269340790038555
16074,67.21068,135.6258,170.71512719999998,61.518828055146,21.108824127785557
16075,67.51395,106.5245,171.485433,48.318700418065006,16.430878197512467
16076,66.91739,120.4203,169.9701706,54.621729273111,18.90688683316702
16077,69.39064,147.6976,176.2522256,66.994504427312,21.56601780941373
16078,68.90895,136.3169,175.02873300000002,61.832305742053,20.1835123022588
16079,67.95984,113.1916,172.6179936,51.342846108092,17.23089399823978
16080,67.44107,126.8993,171.3003178,57.560554238341,19.61591765159918
16081,68.93723,131.1289,175.1005642,59.479068526492995,19.399434385814434
16082,68.20281,138.466,173.2351374,62.807121104420006,20.92844289087593
16083,66.81433,120.1186,169.7083982,54.484880455082006,18.917743539368857
16084,69.65587,127.9894,176.92590979999997,58.055015280878,18.546282409691976
16085,69.37795,136.1519,176.219993,61.75746300100301,19.887449394379725
16086,69.82831,123.4697,177.36390740000002,56.004913846189005,17.803100262620237
16087,65.75387,112.9789,167.01482980000003,51.246367010993,18.371855120533425
16088,65.7493,123.9453,167.00322200000002,56.220642377361,20.157937919601572
16089,65.71657,131.5604,166.9200878,59.674793634147996,21.417743683898614
16090,67.83512,131.2806,172.30120480000002,59.547878489022,20.05809412918215
16091,69.31119,135.1037,176.0504226,61.282007478769,19.772375047559372
16092,67.7191,120.699,172.006514,54.74814546663,18.50459669026407
16093,66.34019,109.6276,168.50408260000003,49.726242901412,17.513171145906984
16094,67.49858,120.7825,171.44639320000002,54.786020429525,18.63858973560191
16095,67.31243,126.4223,170.9735722,57.344190677851,19.616948705380953
16096,69.86285,134.3626,177.451639,60.945850173362,19.354595966542245
16097,65.53745,123.5052,166.46512300000003,56.021016375324,20.216430254099688
16098,64.59321,115.3473,164.0667534,52.32065518010101,19.43712400058436
16099,70.94415,137.818,180.198141,62.51319324866001,19.251788024476298
16100,65.10856,142.4697,165.3757424,64.623168876189,23.628961611151194
16101,65.90327,121.5589,167.3943058,55.138189545593,19.677555261030697
16102,68.98332,130.488,175.21763280000002,59.18836117656,19.278831070922966
16103,71.82366,157.4164,182.4320964,71.40287795286801,21.454244175093855
16104,64.24852,126.0415,163.1912408,57.171462703355004,21.467704789635118
16105,70.8681,147.1265,180.004974,66.735457824805,20.59622522573294
16106,66.96278,135.505,170.0854612,61.46403409685,21.246464752438577
16107,66.12878,129.3979,167.96710120000003,58.693900134022996,20.80388835525943
16108,71.94824,136.8933,182.7485296,62.09375638412101,18.592601063173753
16109,65.07127,108.6386,165.2810258,49.277640047482,18.038644582943746
16110,69.67868,126.0584,176.9838472,57.179128414408005,18.254513720690337
16111,64.74361,114.9174,164.4487694,52.125655820238,19.27481756851708
16112,69.15274,125.9758,175.64795959999998,57.141661684646,18.52109447820824
16113,67.27984,109.7412,170.8907936,49.77777099464401,17.045043431647844
16114,67.47621,121.506,171.3895734,55.114194509220006,18.762671244497067
16115,69.72662,139.0893,177.10561479999998,63.08984522864101,20.113831250956657
16116,70.1707,111.1782,178.233578,50.429583230334,15.874729284278002
16117,66.61857,128.6381,169.21116780000003,58.34926065129701,20.378739226728705
16118,67.53201,126.1899,171.5313054,57.238775811063,19.453759892300567
16119,66.70138,122.2916,169.4215052,55.470536675092006,19.325257793121327
16120,67.70153,133.0479,171.9618862,60.349512284523,20.40841911120154
16121,69.13985,127.8006,175.615219,57.96937704142201,18.796385092353905
16122,68.40056,133.3174,173.73742239999999,60.471755428238,20.033915053379378
16123,67.09034,116.1753,170.4094636,52.696229662461,18.14646871698672
16124,64.56582,101.6407,163.99718280000002,46.103446001459,17.141965339367193
16125,65.83884,112.2939,167.2306536,50.935656237543,18.21336250408783
